Temperature,Humidity,Rainfall (mm),Soil pH,Nitrogen (kg/ha),Phosphorus (kg/ha),Potassium (kg/ha),Yield (tons/ha)
22.826230550756488,73.24897898849494,179.16380825579796,5.554577253113257,22.62993917205125,64.44178032251801,21.855911186081592,8.302368945213264
10.762573802322855,44.472406477681375,284.17436301187877,5.066289965571253,19.46789591958768,85.74179666605205,22.301056563851745,1.6228636498535771
13.236742809799134,40.08846515368482,57.86812310441321,5.142012511729657,98.06955211218431,147.7622547875908,37.590395774723646,1.8207433454315178
10.942875570602027,88.32575959273866,271.7316287356579,7.967738615783195,10.370825534149258,41.80200129154479,49.12008043982838,1.9645071554705607
29.092312337913413,67.05343879257711,16.03665419495951,4.994312382521555,18.898756288115912,141.57954475314997,204.7462352573024,9.680005388142845
19.43067943,88.88494331001984,92.51676387,6.038776292186274,41.37615612426857,26.61529273466467,114.54065046923387,4.191448747044168
25.257120734941083,50.26535922793374,86.44357458345847,5.837098585156124,182.89444706553132,21.11027771,54.46305944698445,2.917100839056169
37.22699421778279,72.181902,187.9095323642717,7.9618226669558805,155.59387013241442,99.92707688275878,137.63252941809424,4.823332069686117
17.47876687446625,43.35621819247426,39.36748553318709,6.410774002777167,95.58094080508448,41.42095857701543,193.20165555400547,4.014957863551422
22.31148769106889,45.672010276434776,264.7042835519261,8.485785669,101.04907681999597,69.43688441,43.61528292,6.996772001371542
32.66653415629146,60.714127276177436,248.56542253951238,7.448218985212579,140.34466433012764,110.79994144378644,92.65661424345589,3.694343599293268
16.863944964748676,49.17708753048427,195.61974590558333,7.903694301617143,100.13344190171442,82.55201795864912,56.64876361161187,7.948458827061268
12.309397294863789,40.05729383043507,137.52414953765933,4.894689064,22.145770680910378,6.993655652926764,165.1299784847313,1.780186993
18.69254358741304,45.77284211935956,279.8868126426235,5.512409021059584,150.3589612627318,49.34726878109033,42.84038372291691,2.1117220746262175
14.836638617620132,32.14490366795188,249.22396641616677,5.041784782287313,20.972466872416952,14.379567119880486,197.4629600638391,8.261929621242608
37.890929570277194,72.26541728864919,149.79454442437347,6.354487889602239,102.35769516512553,139.28660975807693,59.87752105,5.372613051377607
34.24361138693251,59.52699943,210.56200633629336,7.373149952647639,173.72442682355475,120.22404604543642,24.064479014323457,5.962422391222603
29.002112695312704,35.65458398427154,170.07898565390536,5.176254272812001,32.30214300532636,147.6570441330796,228.6084687808124,3.435906633127434
36.143817705631534,40.301639587709474,176.38267151647935,5.020674178278956,144.2593034,133.34087930405343,89.97095609,9.996694171554244
34.110162306973436,36.15207228675864,99.29282083124139,6.9584349951217614,18.802305854704084,73.92314299516853,130.6588973244396,4.854266234
15.597101766581076,66.7555685,138.62538138746902,5.421251015053696,198.68132751108297,132.97663999552782,34.23812003713168,6.321550357776474
36.77676995469933,35.65262181674963,23.43642923692326,6.417300287014964,139.59641226120834,102.50359893259943,125.07079913531435,4.714013814984851
26.18026725746952,75.25693998211297,107.20460749937774,4.704470910910871,194.10802758847996,81.06695017669513,63.41507240168883,6.0763428260976955
34.22320465492187,31.23065515922347,208.74855460864558,7.222451248269859,136.9625532753755,58.74367665809314,211.69084006289768,8.249862313129801
36.882739,44.96254727975352,285.9648091518559,6.665265526568215,56.033796647914876,103.74009551077866,181.3010664704761,9.894519866083437
19.540104249155917,83.44000055351444,288.9192338289061,7.089691595834531,186.00925758582443,90.56934632832342,169.1934372399891,9.528334067633041
13.301557735830302,73.11187908733476,166.7168607374675,5.601625520238985,129.0673351175467,94.05682247455795,197.5027266086534,1.0210148564691826
16.83805487625825,34.37809997554126,181.98667554287462,5.6144119014461245,119.42803961549096,62.975543017765574,80.49236518357571,1.5318842188320039
22.813233658787688,79.26756626911079,55.716355650290254,7.705442132363032,91.53125966941623,112.2006915720418,118.87571031570727,6.001429788648493
34.54044297767479,59.58210729241229,208.59243242805923,7.374249251939305,64.07284278762191,16.794701306890538,30.776954454544256,3.927010822213396
35.82191749769031,80.80698163012975,21.19763780231587,6.818914604794458,110.71321823292216,110.29304960298512,26.268265994813824,6.740219090222592
10.208563915935722,66.04438647,85.40570573983337,7.012573903128322,79.55096467413142,110.96039047300863,88.98196713954434,1.3930301577747861
25.32241907732697,70.90998192197152,200.50900418563268,4.876176718004421,172.26463682780778,79.81179233029975,207.45885243184998,1.9822510986971413
22.52233009446337,89.61009362374249,93.09303946,7.924685217805014,15.47172297387385,43.17605678893036,153.43961167357924,4.232147323396109
16.663234314121908,43.94013275544109,14.954062234336297,7.5796281320466505,110.71738212662976,80.29509459,111.88244874612269,6.460628002257504
13.595961020010485,67.43673449,249.56112280528913,6.861966135293791,168.94732882881883,22.847496886776877,242.0776571777648,1.4244555892893733
20.12845514210884,57.6192834,93.09900214036891,8.174380524,15.245210562766822,46.34584743112298,116.12067809021967,6.163405095191903
38.287291117375574,32.367117175361486,18.931567457603528,5.174551630797599,63.63750849032069,66.08848239616997,122.53102558901753,9.600528552037382
19.696087960622656,30.86823849,22.436449350859554,7.246629544136667,19.789285760533737,102.61889882355919,248.2071225796509,9.504092513
25.563718652300985,37.15371466907152,75.52763963662609,8.351927110608644,123.05071626419321,32.14643132448086,41.527051333545984,8.376732067654487
31.090568766855334,68.94550443231289,53.40478416645787,5.7400358582796835,70.17985413,27.934759001192788,71.34734057366299,7.256901909078371
20.90888807137882,64.02978527480353,232.29003533404526,4.561169256270038,192.34870720402589,93.13047251432798,118.79365141337355,6.953930471645253
39.15346248162882,63.20577366982364,96.50521400011033,7.439469867876532,127.09578512777794,103.53410344543803,147.11010784910303,9.750953990033318
38.87341884826334,31.911405751695604,241.40873551194974,4.527921297824508,116.74238089119673,17.130084157929957,45.53979167481764,5.549835862031437
17.553468874760924,58.158179781600424,52.15379934694584,7.990134596728668,184.27555541565704,9.808661603092244,88.91741820407094,3.540347688468822
24.91745517677156,85.47736907,147.86375386322513,4.725205008,52.479327153474095,26.33672845316905,62.86331403860092,7.449901425723585
19.026349294503092,53.855512158638795,206.41114006593864,7.111058919487508,116.82602930933345,135.6488717330509,213.97505080932564,5.677305175166493
18.545214831324028,67.49534818730737,195.59725615975645,6.008736577692602,113.12870064208175,102.53258760216951,210.3087831,1.1248731776271441
11.106608420635984,76.78912053738861,180.33882297908062,5.313362614866931,25.601704519077863,138.54875709720753,67.56093170686952,9.753820498637904
28.286930019396905,77.03551674851326,277.4464805793509,8.093033599415316,187.09135941105166,101.38364645923924,114.38228887527026,2.748287533419213
25.080370696865845,61.15680494371628,68.55754431202331,7.484983407707449,143.04459912976253,144.95939990484544,166.3941891456152,3.556492073740548
11.54436253749968,81.47711672414019,148.11576133863161,5.8617622645730405,178.7401114391771,68.64146721741889,21.559162237275107,5.405604671070287
18.359393927098346,53.48268560182482,265.1977650217226,5.636612371,196.6821035113085,91.86934604303754,222.0659487346453,2.650177305882606
37.24797657899961,83.32159289,23.368129678547113,7.444049176644557,101.13425283664468,92.17189042478437,132.64568800295018,5.445641638052811
17.186856720009175,44.41362998373272,16.766480475922574,7.846283050425322,162.69536999635838,5.455287886781505,64.36933668774181,4.504366426081282
14.346846162736693,46.81298441943426,69.99068626748742,7.363401857183238,119.7363497612161,8.980896752,105.2212042,3.2846017118424027
24.68358280832689,33.187237451940064,189.90636586140553,7.059956900142966,195.6533792725609,26.06345556778067,226.40090103263518,8.386300919513918
39.56951362331802,77.73491019253697,77.96388793494206,5.411698900754596,56.97248098046061,79.11378549736723,15.947965375647986,8.613561707496231
17.261658145345013,55.02331417396233,57.07196514263969,7.911215933105889,12.625262488169277,67.42634545903981,44.269734286769136,1.9692544469522164
30.164066422176358,43.74699683468394,137.64069460748763,7.4986479338334995,45.330038540772655,83.26361353801138,56.25732173,8.910131918
32.84858845986153,43.90741665699478,184.07942063082345,6.569097159065658,34.323568581663736,121.07116512990565,24.426938586315067,3.793738226672721
17.12912631977199,84.08399647375398,74.56731210502213,6.546351049067123,93.02093915242605,124.22484038665534,64.06138623503755,3.117902144156559
31.846490458355788,80.03499603,90.20735601712262,6.776692111229385,24.70793871238444,146.66715376548015,206.11743154385744,4.107163114483124
21.033493981577596,63.21185312,184.06779144345415,7.813105576714651,51.83757005655693,85.84443101,136.4984155705961,7.393142787884564
28.969174917807383,66.96664802494327,283.7215265968358,7.469038195,28.29051729971523,55.34624589994402,155.3038804405336,2.6934065665038793
29.00589132282684,58.459534233017465,202.42251823142647,7.924979975783533,102.4830278690273,49.66401720666203,47.41241274938487,3.9662882393463157
26.073240522242756,53.49999257272853,234.8712431,6.529131086634889,60.68764369639731,54.40752861331784,76.79565208496642,6.506627242309314
12.70869310163225,84.92861287,110.04302842664063,6.998596236073029,99.49138665393693,51.955292279665514,230.1971766304417,3.378396403069754
35.05907486767714,37.536762211218125,81.67630781533983,7.918287227583918,26.888739008450568,61.973396310532124,60.505606705613786,3.036886473674851
19.623401949152075,55.10680738297368,136.28032296078675,5.429280240706861,108.20542654285704,15.857806064678392,227.61846812244005,7.506652686360102
15.595555311995627,50.67371447927252,242.1398486135021,6.2760827210248955,34.71314835299732,96.84770866440722,169.17128833571502,1.434469855840852
11.223254246642917,59.88904322,136.88989253716676,6.982608947917548,28.875825769868342,87.36597734602708,130.66544527956194,8.874972373293765
27.726788295647253,57.457912472710504,254.0176226369583,8.160585029432406,68.90371462459282,71.98432942285909,51.74783661398087,8.910985213728292
30.326930855268472,61.13337189906488,296.6315942085381,4.563344044,176.13932052789286,16.760267109961397,171.6640948777605,4.733669283811771
10.497634867835684,38.395138633619645,21.607999719100903,5.350292633,159.81906655619915,18.51526045727762,222.73535467305666,6.108897350513053
25.36279174897843,60.78849009079663,13.623046825111107,5.437802031045162,192.23846243687663,84.04025041150355,48.34740452135431,1.3428658817009202
16.79487325593814,44.54512883323265,44.876910874008544,5.806450721047177,97.43710023318036,10.304153210625579,11.48302009124575,8.715991661
29.355183712283495,41.059880939291475,115.31090272030386,5.627146481682716,69.36387037564309,110.09439494177417,187.61467181473714,5.506199900153703
15.230992870149743,33.89005312717147,39.31266274362972,6.860555142248955,194.47227905275335,149.09783060913995,154.11058503895148,9.290443667917357
30.728132143073978,75.75915352536845,261.1993432856268,8.042481057018982,82.53593487089172,91.62400034,130.7409842286173,8.033324037160076
21.602060389016124,55.646515251393595,6.943875308119141,7.047911364289558,11.729647181254872,109.89756489411937,119.45101301037666,4.364313047971111
38.101899662102035,67.598621,94.73781490074676,5.466106235817437,165.82063662423232,68.64571890248891,129.42315137751848,1.2014822574977377
14.125628324379797,73.6556006,55.40838885,7.955011400280338,42.15000278,101.77478799243958,99.89996240958443,1.4414897126226887
20.231990531507755,70.75899992,279.4617990472597,7.028183156590053,146.4033614277989,99.50814687829572,29.75961436007716,2.2668472231414727
13.404205637217672,58.23004314538093,200.8443014670084,5.375848499951607,12.873159185948424,124.49317990521438,196.17375075012276,7.099753175341312
37.74080854835688,53.27391173710379,273.60907693541236,5.946666148666013,31.08813118079857,108.14423988005643,122.28013874010281,6.190299518
36.32018060142943,52.55759457843982,291.6986131,7.659859227,101.87707512620504,113.6121838848439,207.98904542923708,7.999811226942781
17.73824883145467,68.40292781580338,149.12947310321076,7.455724725948457,22.900625031166985,85.7122191,245.73297934750235,6.276880659645737
29.79952138102537,59.6876613,70.29573241440788,6.806329478022571,178.83987018052738,75.25466570949298,51.22001308987704,4.042528119197087
34.51666600603647,80.94793487931064,58.11863585897679,5.079070010962248,152.47512164102716,71.51389159819529,200.4361155800127,2.965705894852614
26.65602434798387,82.48211905960272,66.87565850575216,7.713157189258016,72.35520928383227,61.84158349150732,244.60436882092063,5.441061413107134
25.889517350680194,40.23362268039111,212.57799228660087,5.730170114210992,123.52887873537365,43.57402568190642,183.86488477658017,7.994851927163907
17.25556872701355,38.174019092743535,12.133718436900221,7.586391755996649,145.95007969808944,9.830101348,69.03253844908082,2.0028567060102254
12.793083034176977,67.82405556215997,15.40832190981446,7.090265463049035,153.52584583930326,102.30886675679572,225.1565847444405,5.326946801854798
36.91647273859981,48.073544883736766,182.4428827,5.556681126574073,85.17843135269683,135.63937323522876,200.37346373713626,3.987525980786113
37.01254171489991,31.114243125905933,192.61714402122197,5.349476912530626,180.77204193987666,139.9199534551063,117.83426116224189,3.5384021043832465
28.993043718198038,83.31856016,199.5788773,5.023639693030875,188.93909870892517,89.18144747169744,147.41623870168144,7.650190435400587
20.17089373146102,43.614046034628494,111.56415137657737,5.467784946352463,47.18589773294331,18.64980819787306,183.2613238397522,5.871046070583898
20.476287238379825,85.75683910114854,241.78346661424595,5.1313160897965595,183.1353719504308,132.40632452115614,39.88497075044516,1.485675934425949
31.778670366107182,73.04606705269522,160.08737631798527,6.968204991151005,145.40929709044494,113.4230079396726,232.476145,8.224790932754612
36.913307798577314,75.75920939468907,31.639689002825833,6.895132475909014,178.74623218610262,41.45460286120114,246.9865869377175,5.200712916321068
36.61259272795352,42.08768974758962,239.12979212020358,6.844688240531189,90.70331096633879,121.51401643105818,89.32779168501754,3.139428638395228
33.396266375728715,44.05166553700877,285.9203358811375,7.067559236899354,135.6275328983495,73.44115247015537,181.62039320638326,6.651189100339769
29.26094938462863,61.276065229443944,18.010893900707604,7.759138135858265,54.72215786792676,133.7010011924874,111.11313401255397,8.081101799290018
12.524198949851465,40.32599115899173,117.40540161017398,8.154210846199213,152.70933295537122,40.903585250772906,16.656435158795865,2.638993852556443
14.848861422838413,48.32590156098193,146.25481345042428,5.421502151607049,120.52936559794732,121.13135849096189,240.09205204599195,4.692250568794128
36.956625655812374,49.28774867686827,43.941228023495086,6.851097960675703,101.37957125898636,108.22699578628911,44.15721373982304,8.877136080243616
28.19287179,39.57779599516584,260.31268433486315,4.813344884989085,141.6095059518568,7.093969997808927,27.98644432345201,9.941713676519404
10.27591154849889,42.31097000370964,85.24489347,4.9805697534223805,114.9456015140459,86.68351828262462,210.9254036642456,8.758547230184902
13.044146285980963,77.31311052,234.90256198144803,7.1173572518455614,155.41742571288603,108.75247030384861,18.128203072316893,6.135032394018487
29.905053073241675,40.031751272836104,201.2983446084948,6.446322246761803,173.10285269489617,27.67956435464591,175.09289067546325,5.526045680189585
10.15184751538656,31.70744351063535,179.41374674010703,7.533328347337735,162.11519784643164,82.12534564130752,233.2182528929116,8.892975414961652
14.824241542524959,67.76129656,57.64285460896632,6.202709923962285,68.42625998707521,49.09129698558127,107.48478813570809,5.706279885231965
26.462013680997583,88.55898716,66.21105616527171,5.010393627331752,195.46265057709076,105.95667267174858,26.404351155365802,4.721794165322258
30.756855930780798,49.872828877387285,14.204521423970796,7.988214615323302,133.4508399533785,83.32027287,62.39019281867143,1.8440660213102384
29.558837785078016,37.11934219177514,72.21372893,4.8315538845812895,71.45863045593478,95.11140917664143,237.59778736702563,1.4680729422871568
16.728079283816793,64.22323952205184,103.63308283815424,5.255858570141529,18.090366302554912,15.518276411634973,121.69264909959563,3.9620704727088496
31.365376640426074,84.38125266573877,249.9435911587276,5.607907463847404,197.73831784353672,24.98029532871119,139.9263981118813,5.4940743591113215
17.117472624904003,77.04370678970872,109.9178000144416,8.481122428261706,123.81330475412678,85.05293120011771,47.454665022611955,8.884981801
19.76199094477803,67.35095210476297,226.38653482968192,6.1674392807039355,53.23264987630026,31.27006789348033,230.32405579884738,9.953100436766974
32.394742153540726,48.90338979645596,131.83268438864627,6.506834122,103.31352221235915,77.31021982527571,134.11128615471102,4.530897974
29.48898697141644,62.5128104,235.46049359816652,7.578787003895474,85.53269125,105.05424834451289,136.9265540185693,1.973435346978728
